,id,sensor_name,status,time
6946,839,Sensor3ee283,1, 2022-05-19  11:37:39 
7013,839,Sensor3ee283,1, 2022-05-19  11:37:49 
7083,839,Sensor3ee283,1, 2022-05-19  11:37:59 
7154,839,Sensor3ee283,1, 2022-05-19  11:38:10 
7226,839,Sensor3ee283,1, 2022-05-19  11:38:21 
7297,839,Sensor3ee283,1, 2022-05-19  11:38:31 
7364,839,Sensor3ee283,1, 2022-05-19  11:38:41 
7431,839,Sensor3ee283,1, 2022-05-19  11:38:52 
7500,839,Sensor3ee283,1, 2022-05-19  11:39:02 
7570,839,Sensor3ee283,1, 2022-05-19  11:39:13 
7642,839,Sensor3ee283,1, 2022-05-19  11:39:24 
7713,839,Sensor3ee283,1, 2022-05-19  11:39:34 
7784,839,Sensor3ee283,1, 2022-05-19  11:39:45 
7855,839,Sensor3ee283,1, 2022-05-19  11:39:55 
7926,839,Sensor3ee283,1, 2022-05-19  11:40:06 
7997,839,Sensor3ee283,1, 2022-05-19  11:40:16 
8069,839,Sensor3ee283,1, 2022-05-19  11:40:27 
8141,839,Sensor3ee283,1, 2022-05-19  11:40:37 
8211,839,Sensor3ee283,1, 2022-05-19  11:40:48 
8280,839,Sensor3ee283,1, 2022-05-19  11:40:58 
8349,839,Sensor3ee283,1, 2022-05-19  11:41:09 
8419,839,Sensor3ee283,1, 2022-05-19  11:41:19 
8491,839,Sensor3ee283,1, 2022-05-19  11:41:29 
8564,839,Sensor3ee283,1, 2022-05-19  11:41:40 
8643,839,Sensor3ee283,1, 2022-05-19  11:41:51 
8725,839,Sensor3ee283,1, 2022-05-19  11:42:01 
8807,839,Sensor3ee283,1, 2022-05-19  11:42:12 
8889,839,Sensor3ee283,1, 2022-05-19  11:42:22 
8970,839,Sensor3ee283,1, 2022-05-19  11:42:33 
9051,839,Sensor3ee283,1, 2022-05-19  11:42:43 
9132,839,Sensor3ee283,1, 2022-05-19  11:42:54 
9212,839,Sensor3ee283,1, 2022-05-19  11:43:04 
9289,839,Sensor3ee283,1, 2022-05-19  11:43:15 
9365,839,Sensor3ee283,1, 2022-05-19  11:43:25 
9441,839,Sensor3ee283,1, 2022-05-19  11:43:35 
9518,839,Sensor3ee283,1, 2022-05-19  11:43:46 
9598,839,Sensor3ee283,1, 2022-05-19  11:43:56 
9678,839,Sensor3ee283,1, 2022-05-19  11:44:07 
9759,839,Sensor3ee283,1, 2022-05-19  11:44:17 
9841,839,Sensor3ee283,1, 2022-05-19  11:44:28 
9923,839,Sensor3ee283,1, 2022-05-19  11:44:38 
10005,839,Sensor3ee283,1, 2022-05-19  11:44:49 
10087,839,Sensor3ee283,1, 2022-05-19  11:44:59 
10169,839,Sensor3ee283,1, 2022-05-19  11:45:10 
10251,839,Sensor3ee283,1, 2022-05-19  11:45:20 
10333,839,Sensor3ee283,1, 2022-05-19  11:45:31 
10415,839,Sensor3ee283,1, 2022-05-19  11:45:41 
10498,839,Sensor3ee283,1, 2022-05-19  11:45:52 
10582,839,Sensor3ee283,1, 2022-05-19  11:46:02 
10666,839,Sensor3ee283,1, 2022-05-19  11:46:13 
10750,839,Sensor3ee283,1, 2022-05-19  11:46:23 
10832,839,Sensor3ee283,1, 2022-05-19  11:46:34 
10915,839,Sensor3ee283,1, 2022-05-19  11:46:44 
10999,839,Sensor3ee283,1, 2022-05-19  11:46:54 
11082,839,Sensor3ee283,1, 2022-05-19  11:47:05 
11165,839,Sensor3ee283,1, 2022-05-19  11:47:15 
11248,839,Sensor3ee283,1, 2022-05-19  11:47:26 
11332,839,Sensor3ee283,1, 2022-05-19  11:47:36 
11414,839,Sensor3ee283,1, 2022-05-19  11:47:47 
11495,839,Sensor3ee283,1, 2022-05-19  11:47:57 
11578,839,Sensor3ee283,1, 2022-05-19  11:48:08 
11659,839,Sensor3ee283,1, 2022-05-19  11:48:18 
11740,839,Sensor3ee283,1, 2022-05-19  11:48:29 
11821,839,Sensor3ee283,1, 2022-05-19  11:48:39 
11902,839,Sensor3ee283,1, 2022-05-19  11:48:50 
11984,839,Sensor3ee283,1, 2022-05-19  11:49:00 
12066,839,Sensor3ee283,1, 2022-05-19  11:49:11 
12148,839,Sensor3ee283,1, 2022-05-19  11:49:21 
12228,839,Sensor3ee283,1, 2022-05-19  11:49:32 
12309,839,Sensor3ee283,1, 2022-05-19  11:49:42 
12390,839,Sensor3ee283,1, 2022-05-19  11:49:53 
12469,839,Sensor3ee283,1, 2022-05-19  11:50:03 
12548,839,Sensor3ee283,1, 2022-05-19  11:50:14 
12627,839,Sensor3ee283,1, 2022-05-19  11:50:24 
12706,839,Sensor3ee283,1, 2022-05-19  11:50:35 
12785,839,Sensor3ee283,1, 2022-05-19  11:50:45 
12864,839,Sensor3ee283,1, 2022-05-19  11:50:56 
12943,839,Sensor3ee283,1, 2022-05-19  11:51:06 
13022,839,Sensor3ee283,1, 2022-05-19  11:51:16 
13103,839,Sensor3ee283,1, 2022-05-19  11:51:27 
13186,839,Sensor3ee283,1, 2022-05-19  11:51:37 
13267,839,Sensor3ee283,1, 2022-05-19  11:51:48 
13349,839,Sensor3ee283,1, 2022-05-19  11:51:58 
13429,839,Sensor3ee283,1, 2022-05-19  11:52:09 
13510,839,Sensor3ee283,1, 2022-05-19  11:52:19 
13590,839,Sensor3ee283,1, 2022-05-19  11:52:30 
13671,839,Sensor3ee283,1, 2022-05-19  11:52:40 
13752,839,Sensor3ee283,1, 2022-05-19  11:52:51 
13831,839,Sensor3ee283,1, 2022-05-19  11:53:01 
13912,839,Sensor3ee283,1, 2022-05-19  11:53:12 
13995,839,Sensor3ee283,1, 2022-05-19  11:53:22 
14079,839,Sensor3ee283,1, 2022-05-19  11:53:32 
14165,839,Sensor3ee283,1, 2022-05-19  11:53:43 
14248,839,Sensor3ee283,1, 2022-05-19  11:53:53 
14333,839,Sensor3ee283,1, 2022-05-19  11:54:04 
14418,839,Sensor3ee283,1, 2022-05-19  11:54:14 
14502,839,Sensor3ee283,1, 2022-05-19  11:54:25 
14585,839,Sensor3ee283,1, 2022-05-19  11:54:35 
14669,839,Sensor3ee283,1, 2022-05-19  11:54:46 
14751,839,Sensor3ee283,1, 2022-05-19  11:54:56 
14834,839,Sensor3ee283,1, 2022-05-19  11:55:07 
14917,839,Sensor3ee283,1, 2022-05-19  11:55:17 
15000,839,Sensor3ee283,1, 2022-05-19  11:55:28 
15083,839,Sensor3ee283,1, 2022-05-19  11:55:38 
15164,839,Sensor3ee283,1, 2022-05-19  11:55:49 
15246,839,Sensor3ee283,1, 2022-05-19  11:55:59 
15328,839,Sensor3ee283,1, 2022-05-19  11:56:09 
15409,839,Sensor3ee283,1, 2022-05-19  11:56:20 
15489,839,Sensor3ee283,1, 2022-05-19  11:56:30 
15569,839,Sensor3ee283,1, 2022-05-19  11:56:41 
15649,839,Sensor3ee283,1, 2022-05-19  11:56:51 
15729,839,Sensor3ee283,1, 2022-05-19  11:57:02 
15810,839,Sensor3ee283,1, 2022-05-19  11:57:12 
15892,839,Sensor3ee283,-1, 2022-05-19  11:57:23 
15974,839,Sensor3ee283,-1, 2022-05-19  11:57:33 
16056,839,Sensor3ee283,-1, 2022-05-19  11:57:44 
16139,839,Sensor3ee283,-1, 2022-05-19  11:57:54 
16222,839,Sensor3ee283,-1, 2022-05-19  11:58:05 
16305,839,Sensor3ee283,-1, 2022-05-19  11:58:15 
16389,839,Sensor3ee283,-1, 2022-05-19  11:58:26 
16472,839,Sensor3ee283,-1, 2022-05-19  11:58:36 
16554,839,Sensor3ee283,-1, 2022-05-19  11:58:47 
16638,839,Sensor3ee283,-1, 2022-05-19  11:58:57 
16720,839,Sensor3ee283,-1, 2022-05-19  11:59:08 
16799,839,Sensor3ee283,-1, 2022-05-19  11:59:18 
16878,839,Sensor3ee283,-1, 2022-05-19  11:59:29 
16957,839,Sensor3ee283,-1, 2022-05-19  11:59:39 
17037,839,Sensor3ee283,-1, 2022-05-19  11:59:49 
17117,839,Sensor3ee283,-1, 2022-05-19  12:00:00 
17196,839,Sensor3ee283,-1, 2022-05-19  12:00:11 
17277,839,Sensor3ee283,-1, 2022-05-19  12:00:21 
17358,839,Sensor3ee283,-1, 2022-05-19  12:00:32 
17438,839,Sensor3ee283,-1, 2022-05-19  12:00:42 
17517,839,Sensor3ee283,-1, 2022-05-19  12:00:53 
17597,839,Sensor3ee283,-1, 2022-05-19  12:01:03 
17676,839,Sensor3ee283,-1, 2022-05-19  12:01:14 
17755,839,Sensor3ee283,-1, 2022-05-19  12:01:24 
17835,839,Sensor3ee283,-1, 2022-05-19  12:01:35 
17914,839,Sensor3ee283,-1, 2022-05-19  12:01:45 
17992,839,Sensor3ee283,1, 2022-05-19  12:01:56 
18070,839,Sensor3ee283,1, 2022-05-19  12:02:06 
18149,839,Sensor3ee283,1, 2022-05-19  12:02:16 
18228,839,Sensor3ee283,1, 2022-05-19  12:02:27 
18306,839,Sensor3ee283,1, 2022-05-19  12:02:37 
18384,839,Sensor3ee283,1, 2022-05-19  12:02:48 
18462,839,Sensor3ee283,1, 2022-05-19  12:02:58 
18542,839,Sensor3ee283,1, 2022-05-19  12:03:09 
18624,839,Sensor3ee283,1, 2022-05-19  12:03:19 
18706,839,Sensor3ee283,1, 2022-05-19  12:03:30 
18788,839,Sensor3ee283,1, 2022-05-19  12:03:40 
18871,839,Sensor3ee283,1, 2022-05-19  12:03:51 
18953,839,Sensor3ee283,1, 2022-05-19  12:04:01 
19035,839,Sensor3ee283,1, 2022-05-19  12:04:12 
19117,839,Sensor3ee283,1, 2022-05-19  12:04:22 
19198,839,Sensor3ee283,1, 2022-05-19  12:04:33 
19279,839,Sensor3ee283,1, 2022-05-19  12:04:43 
19360,839,Sensor3ee283,1, 2022-05-19  12:04:54 
19441,839,Sensor3ee283,1, 2022-05-19  12:05:04 
19522,839,Sensor3ee283,1, 2022-05-19  12:05:15 
19604,839,Sensor3ee283,1, 2022-05-19  12:05:25 
19686,839,Sensor3ee283,1, 2022-05-19  12:05:36 
19769,839,Sensor3ee283,1, 2022-05-19  12:05:46 
19852,839,Sensor3ee283,1, 2022-05-19  12:05:56 
19935,839,Sensor3ee283,1, 2022-05-19  12:06:07 
20017,839,Sensor3ee283,1, 2022-05-19  12:06:17 
20098,839,Sensor3ee283,1, 2022-05-19  12:06:28 
20178,839,Sensor3ee283,1, 2022-05-19  12:06:38 
20261,839,Sensor3ee283,1, 2022-05-19  12:06:49 
20345,839,Sensor3ee283,1, 2022-05-19  12:06:59 
20429,839,Sensor3ee283,1, 2022-05-19  12:07:10 
20513,839,Sensor3ee283,1, 2022-05-19  12:07:20 
20597,839,Sensor3ee283,1, 2022-05-19  12:07:31 
20680,839,Sensor3ee283,1, 2022-05-19  12:07:41 
20762,839,Sensor3ee283,1, 2022-05-19  12:07:51 
20848,839,Sensor3ee283,1, 2022-05-19  12:08:02 
20932,839,Sensor3ee283,1, 2022-05-19  12:08:12 
21018,839,Sensor3ee283,1, 2022-05-19  12:08:23 
21101,839,Sensor3ee283,1, 2022-05-19  12:08:33 
21182,839,Sensor3ee283,1, 2022-05-19  12:08:44 
21264,839,Sensor3ee283,1, 2022-05-19  12:08:54 
21345,839,Sensor3ee283,1, 2022-05-19  12:09:05 
21425,839,Sensor3ee283,1, 2022-05-19  12:09:15 
21507,839,Sensor3ee283,1, 2022-05-19  12:09:26 
21589,839,Sensor3ee283,1, 2022-05-19  12:09:36 
21998,839,Sensor3ee283,1, 2022-05-19  12:10:28 
22082,839,Sensor3ee283,1, 2022-05-19  12:10:39 
22167,839,Sensor3ee283,1, 2022-05-19  12:10:49 
22252,839,Sensor3ee283,1, 2022-05-19  12:11:00 
22336,839,Sensor3ee283,1, 2022-05-19  12:11:10 
22420,839,Sensor3ee283,1, 2022-05-19  12:11:21 
22502,839,Sensor3ee283,1, 2022-05-19  12:11:31 
22584,839,Sensor3ee283,1, 2022-05-19  12:11:42 
22666,839,Sensor3ee283,1, 2022-05-19  12:11:52 
22750,839,Sensor3ee283,1, 2022-05-19  12:12:02 
22837,839,Sensor3ee283,1, 2022-05-19  12:12:13 
22924,839,Sensor3ee283,1, 2022-05-19  12:12:23 
23011,839,Sensor3ee283,1, 2022-05-19  12:12:34 
23099,839,Sensor3ee283,1, 2022-05-19  12:12:44 
23183,839,Sensor3ee283,1, 2022-05-19  12:12:55 
23272,839,Sensor3ee283,1, 2022-05-19  12:13:05 
23362,839,Sensor3ee283,1, 2022-05-19  12:13:16 
23451,839,Sensor3ee283,1, 2022-05-19  12:13:26 
23538,839,Sensor3ee283,1, 2022-05-19  12:13:37 
23627,839,Sensor3ee283,1, 2022-05-19  12:13:47 
23715,839,Sensor3ee283,1, 2022-05-19  12:13:58 
23803,839,Sensor3ee283,1, 2022-05-19  12:14:08 
23892,839,Sensor3ee283,1, 2022-05-19  12:14:19 
23980,839,Sensor3ee283,1, 2022-05-19  12:14:29 
24068,839,Sensor3ee283,1, 2022-05-19  12:14:39 
24156,839,Sensor3ee283,1, 2022-05-19  12:14:50 
24244,839,Sensor3ee283,1, 2022-05-19  12:15:00 
24331,839,Sensor3ee283,1, 2022-05-19  12:15:11 
24418,839,Sensor3ee283,1, 2022-05-19  12:15:21 
24505,839,Sensor3ee283,1, 2022-05-19  12:15:32 
24594,839,Sensor3ee283,1, 2022-05-19  12:15:42 
24683,839,Sensor3ee283,1, 2022-05-19  12:15:53 
24772,839,Sensor3ee283,1, 2022-05-19  12:16:03 
24862,839,Sensor3ee283,1, 2022-05-19  12:16:14 
24952,839,Sensor3ee283,1, 2022-05-19  12:16:24 
25041,839,Sensor3ee283,1, 2022-05-19  12:16:35 
25130,839,Sensor3ee283,1, 2022-05-19  12:16:45 
25220,839,Sensor3ee283,-1, 2022-05-19  12:16:55 
25309,839,Sensor3ee283,-1, 2022-05-19  12:17:06 
25398,839,Sensor3ee283,-1, 2022-05-19  12:17:16 
25488,839,Sensor3ee283,-1, 2022-05-19  12:17:27 
25578,839,Sensor3ee283,-1, 2022-05-19  12:17:37 
25668,839,Sensor3ee283,-1, 2022-05-19  12:17:48 
25759,839,Sensor3ee283,-1, 2022-05-19  12:17:58 
25846,839,Sensor3ee283,-1, 2022-05-19  12:18:09 
25935,839,Sensor3ee283,-1, 2022-05-19  12:18:19 
26025,839,Sensor3ee283,-1, 2022-05-19  12:18:30 
26116,839,Sensor3ee283,-1, 2022-05-19  12:18:40 
26206,839,Sensor3ee283,-1, 2022-05-19  12:18:51 
26296,839,Sensor3ee283,-1, 2022-05-19  12:19:01 
26386,839,Sensor3ee283,-1, 2022-05-19  12:19:12 
26476,839,Sensor3ee283,-1, 2022-05-19  12:19:22 
26567,839,Sensor3ee283,-1, 2022-05-19  12:19:32 
26658,839,Sensor3ee283,-1, 2022-05-19  12:19:43 
26749,839,Sensor3ee283,-1, 2022-05-19  12:19:54 
26840,839,Sensor3ee283,-1, 2022-05-19  12:20:04 
26931,839,Sensor3ee283,-1, 2022-05-19  12:20:14 
27022,839,Sensor3ee283,-1, 2022-05-19  12:20:25 
27113,839,Sensor3ee283,-1, 2022-05-19  12:20:35 
27203,839,Sensor3ee283,-1, 2022-05-19  12:20:46 
27292,839,Sensor3ee283,-1, 2022-05-19  12:20:56 
27381,839,Sensor3ee283,-1, 2022-05-19  12:21:07 
27470,839,Sensor3ee283,-1, 2022-05-19  12:21:17 
27560,839,Sensor3ee283,-1, 2022-05-19  12:21:28 
27650,839,Sensor3ee283,-1, 2022-05-19  12:21:38 
27738,839,Sensor3ee283,-1, 2022-05-19  12:21:49 
27825,839,Sensor3ee283,-1, 2022-05-19  12:21:59 
27912,839,Sensor3ee283,-1, 2022-05-19  12:22:10 
28000,839,Sensor3ee283,-1, 2022-05-19  12:22:20 
28087,839,Sensor3ee283,-1, 2022-05-19  12:22:31 
28176,839,Sensor3ee283,-1, 2022-05-19  12:22:41 
28265,839,Sensor3ee283,-1, 2022-05-19  12:22:52 
28354,839,Sensor3ee283,-1, 2022-05-19  12:23:02 
28442,839,Sensor3ee283,-1, 2022-05-19  12:23:12 
28530,839,Sensor3ee283,-1, 2022-05-19  12:23:23 
28620,839,Sensor3ee283,-1, 2022-05-19  12:23:33 
28709,839,Sensor3ee283,-1, 2022-05-19  12:23:44 
28799,839,Sensor3ee283,-1, 2022-05-19  12:23:54 
28888,839,Sensor3ee283,-1, 2022-05-19  12:24:05 
28976,839,Sensor3ee283,-1, 2022-05-19  12:24:15 
29064,839,Sensor3ee283,-1, 2022-05-19  12:24:26 
29152,839,Sensor3ee283,-1, 2022-05-19  12:24:36 
29240,839,Sensor3ee283,-1, 2022-05-19  12:24:47 
29327,839,Sensor3ee283,-1, 2022-05-19  12:24:57 
29414,839,Sensor3ee283,-1, 2022-05-19  12:25:08 
29501,839,Sensor3ee283,-1, 2022-05-19  12:25:18 
29588,839,Sensor3ee283,-1, 2022-05-19  12:25:29 
29675,839,Sensor3ee283,-1, 2022-05-19  12:25:39 
29761,839,Sensor3ee283,-1, 2022-05-19  12:25:49 
29848,839,Sensor3ee283,-1, 2022-05-19  12:26:00 
29936,839,Sensor3ee283,-1, 2022-05-19  12:26:10 
30023,839,Sensor3ee283,-1, 2022-05-19  12:26:21 
30110,839,Sensor3ee283,-1, 2022-05-19  12:26:31 
30196,839,Sensor3ee283,-1, 2022-05-19  12:26:42 
30281,839,Sensor3ee283,-1, 2022-05-19  12:26:52 
30365,839,Sensor3ee283,-1, 2022-05-19  12:27:03 
30450,839,Sensor3ee283,-1, 2022-05-19  12:27:13 
30534,839,Sensor3ee283,-1, 2022-05-19  12:27:24 
30618,839,Sensor3ee283,-1, 2022-05-19  12:27:34 
30704,839,Sensor3ee283,-1, 2022-05-19  12:27:45 
30790,839,Sensor3ee283,-1, 2022-05-19  12:27:55 
30875,839,Sensor3ee283,-1, 2022-05-19  12:28:06 
30960,839,Sensor3ee283,-1, 2022-05-19  12:28:16 
31046,839,Sensor3ee283,-1, 2022-05-19  12:28:27 
31130,839,Sensor3ee283,-1, 2022-05-19  12:28:37 
31214,839,Sensor3ee283,-1, 2022-05-19  12:28:47 
31298,839,Sensor3ee283,-1, 2022-05-19  12:28:58 
31381,839,Sensor3ee283,-1, 2022-05-19  12:29:08 
31465,839,Sensor3ee283,-1, 2022-05-19  12:29:19 
31549,839,Sensor3ee283,-1, 2022-05-19  12:29:29 
31634,839,Sensor3ee283,-1, 2022-05-19  12:29:40 
31718,839,Sensor3ee283,-1, 2022-05-19  12:29:50 
31802,839,Sensor3ee283,-1, 2022-05-19  12:30:01 
31886,839,Sensor3ee283,-1, 2022-05-19  12:30:11 
31971,839,Sensor3ee283,-1, 2022-05-19  12:30:21 
32058,839,Sensor3ee283,-1, 2022-05-19  12:30:32 
32143,839,Sensor3ee283,-1, 2022-05-19  12:30:42 
32228,839,Sensor3ee283,-1, 2022-05-19  12:30:53 
32313,839,Sensor3ee283,-1, 2022-05-19  12:31:03 
32397,839,Sensor3ee283,-1, 2022-05-19  12:31:14 
32482,839,Sensor3ee283,-1, 2022-05-19  12:31:24 
32567,839,Sensor3ee283,-1, 2022-05-19  12:31:35 
32651,839,Sensor3ee283,-1, 2022-05-19  12:31:45 
32736,839,Sensor3ee283,-1, 2022-05-19  12:31:56 
32821,839,Sensor3ee283,-1, 2022-05-19  12:32:06 
32905,839,Sensor3ee283,-1, 2022-05-19  12:32:17 
32989,839,Sensor3ee283,-1, 2022-05-19  12:32:27 
33073,839,Sensor3ee283,-1, 2022-05-19  12:32:37 
33156,839,Sensor3ee283,-1, 2022-05-19  12:32:48 
33238,839,Sensor3ee283,-1, 2022-05-19  12:32:58 
33323,839,Sensor3ee283,-1, 2022-05-19  12:33:09 
33409,839,Sensor3ee283,-1, 2022-05-19  12:33:19 
33494,839,Sensor3ee283,-1, 2022-05-19  12:33:30 
33578,839,Sensor3ee283,-1, 2022-05-19  12:33:40 
33664,839,Sensor3ee283,-1, 2022-05-19  12:33:51 
33749,839,Sensor3ee283,-1, 2022-05-19  12:34:01 
33833,839,Sensor3ee283,-1, 2022-05-19  12:34:11 
33919,839,Sensor3ee283,-1, 2022-05-19  12:34:22 
34004,839,Sensor3ee283,-1, 2022-05-19  12:34:32 
34089,839,Sensor3ee283,-1, 2022-05-19  12:34:43 
34173,839,Sensor3ee283,-1, 2022-05-19  12:34:53 
34257,839,Sensor3ee283,-1, 2022-05-19  12:35:04 
34341,839,Sensor3ee283,-1, 2022-05-19  12:35:14 
34426,839,Sensor3ee283,-1, 2022-05-19  12:35:25 
34509,839,Sensor3ee283,-1, 2022-05-19  12:35:35 
34592,839,Sensor3ee283,-1, 2022-05-19  12:35:45 
34677,839,Sensor3ee283,-1, 2022-05-19  12:35:56 
34763,839,Sensor3ee283,-1, 2022-05-19  12:36:06 
34848,839,Sensor3ee283,-1, 2022-05-19  12:36:17 
34933,839,Sensor3ee283,-1, 2022-05-19  12:36:27 
35018,839,Sensor3ee283,-1, 2022-05-19  12:36:38 
35104,839,Sensor3ee283,-1, 2022-05-19  12:36:48 
35189,839,Sensor3ee283,-1, 2022-05-19  12:36:58 
35275,839,Sensor3ee283,-1, 2022-05-19  12:37:09 
35360,839,Sensor3ee283,-1, 2022-05-19  12:37:19 
35445,839,Sensor3ee283,-1, 2022-05-19  12:37:30 
35530,839,Sensor3ee283,-1, 2022-05-19  12:37:40 
35617,839,Sensor3ee283,-1, 2022-05-19  12:37:51 
35705,839,Sensor3ee283,-1, 2022-05-19  12:38:01 
35793,839,Sensor3ee283,-1, 2022-05-19  12:38:11 
35881,839,Sensor3ee283,-1, 2022-05-19  12:38:22 
35970,839,Sensor3ee283,-1, 2022-05-19  12:38:32 
36059,839,Sensor3ee283,-1, 2022-05-19  12:38:43 
36147,839,Sensor3ee283,-1, 2022-05-19  12:38:53 
36235,839,Sensor3ee283,-1, 2022-05-19  12:39:04 
36323,839,Sensor3ee283,-1, 2022-05-19  12:39:14 
36410,839,Sensor3ee283,-1, 2022-05-19  12:39:25 
36497,839,Sensor3ee283,-1, 2022-05-19  12:39:35 
36585,839,Sensor3ee283,-1, 2022-05-19  12:39:45 
36673,839,Sensor3ee283,-1, 2022-05-19  12:39:56 
36763,839,Sensor3ee283,-1, 2022-05-19  12:40:06 
36854,839,Sensor3ee283,-1, 2022-05-19  12:40:17 
36945,839,Sensor3ee283,-1, 2022-05-19  12:40:27 
37036,839,Sensor3ee283,-1, 2022-05-19  12:40:38 
37126,839,Sensor3ee283,-1, 2022-05-19  12:40:48 
37216,839,Sensor3ee283,-1, 2022-05-19  12:40:58 
37306,839,Sensor3ee283,-1, 2022-05-19  12:41:09 
37395,839,Sensor3ee283,-1, 2022-05-19  12:41:19 
37484,839,Sensor3ee283,-1, 2022-05-19  12:41:30 
37574,839,Sensor3ee283,-1, 2022-05-19  12:41:40 
37664,839,Sensor3ee283,-1, 2022-05-19  12:41:51 
37754,839,Sensor3ee283,-1, 2022-05-19  12:42:01 
37844,839,Sensor3ee283,-1, 2022-05-19  12:42:12 
37934,839,Sensor3ee283,-1, 2022-05-19  12:42:22 
38024,839,Sensor3ee283,-1, 2022-05-19  12:42:32 
38114,839,Sensor3ee283,-1, 2022-05-19  12:42:43 
38202,839,Sensor3ee283,-1, 2022-05-19  12:42:53 
38290,839,Sensor3ee283,-1, 2022-05-19  12:43:04 
38377,839,Sensor3ee283,-1, 2022-05-19  12:43:14 
38465,839,Sensor3ee283,-1, 2022-05-19  12:43:25 
38553,839,Sensor3ee283,-1, 2022-05-19  12:43:35 
38642,839,Sensor3ee283,-1, 2022-05-19  12:43:45 
38729,839,Sensor3ee283,-1, 2022-05-19  12:43:56 
38816,839,Sensor3ee283,-1, 2022-05-19  12:44:06 
38903,839,Sensor3ee283,-1, 2022-05-19  12:44:17 
38990,839,Sensor3ee283,-1, 2022-05-19  12:44:27 
39077,839,Sensor3ee283,-1, 2022-05-19  12:44:38 
39164,839,Sensor3ee283,-1, 2022-05-19  12:44:48 
39251,839,Sensor3ee283,-1, 2022-05-19  12:44:58 
39337,839,Sensor3ee283,-1, 2022-05-19  12:45:09 
39424,839,Sensor3ee283,-1, 2022-05-19  12:45:19 
39511,839,Sensor3ee283,-1, 2022-05-19  12:45:30 
39599,839,Sensor3ee283,-1, 2022-05-19  12:45:40 
39686,839,Sensor3ee283,-1, 2022-05-19  12:45:51 
39772,839,Sensor3ee283,-1, 2022-05-19  12:46:01 
39858,839,Sensor3ee283,-1, 2022-05-19  12:46:11 
39947,839,Sensor3ee283,-1, 2022-05-19  12:46:22 
40036,839,Sensor3ee283,-1, 2022-05-19  12:46:32 
40124,839,Sensor3ee283,-1, 2022-05-19  12:46:43 
45572,839,Sensor3ee283,1, 2022-05-19  12:59:14 
45646,839,Sensor3ee283,1, 2022-05-19  12:59:24 
45720,839,Sensor3ee283,1, 2022-05-19  12:59:35 
45795,839,Sensor3ee283,1, 2022-05-19  12:59:45 
45869,839,Sensor3ee283,1, 2022-05-19  12:59:55 
45942,839,Sensor3ee283,1, 2022-05-19  13:00:06 
46015,839,Sensor3ee283,1, 2022-05-19  13:00:16 
46088,839,Sensor3ee283,1, 2022-05-19  13:00:27 
