,epoch,status,utc,pst
79,1639375452000.0,0.0,2021-12-13 06:04:12,2021-12-12 16:34:12
80,1639375512000.0,0.0,2021-12-13 06:05:12,2021-12-12 16:35:12
81,1639375572000.0,0.0,2021-12-13 06:06:12,2021-12-12 16:36:12
82,1639375632000.0,0.0,2021-12-13 06:07:12,2021-12-12 16:37:12
83,1639375692000.0,0.0,2021-12-13 06:08:12,2021-12-12 16:38:12
84,1639375752000.0,0.0,2021-12-13 06:09:12,2021-12-12 16:39:12
85,1639375812000.0,0.0,2021-12-13 06:10:12,2021-12-12 16:40:12
86,1639375872000.0,0.0,2021-12-13 06:11:12,2021-12-12 16:41:12
87,1639375932000.0,0.0,2021-12-13 06:12:12,2021-12-12 16:42:12
88,1639375992000.0,0.0,2021-12-13 06:13:12,2021-12-12 16:43:12
89,1639376052000.0,0.0,2021-12-13 06:14:12,2021-12-12 16:44:12
90,1639376112000.0,0.0,2021-12-13 06:15:12,2021-12-12 16:45:12
91,1639376172000.0,0.0,2021-12-13 06:16:12,2021-12-12 16:46:12
92,1639376232000.0,0.0,2021-12-13 06:17:12,2021-12-12 16:47:12
93,1639376292000.0,0.0,2021-12-13 06:18:12,2021-12-12 16:48:12
94,1639376352000.0,0.0,2021-12-13 06:19:12,2021-12-12 16:49:12
95,1639376412000.0,0.0,2021-12-13 06:20:12,2021-12-12 16:50:12
96,1639376472000.0,0.0,2021-12-13 06:21:12,2021-12-12 16:51:12
97,1639376532000.0,0.0,2021-12-13 06:22:12,2021-12-12 16:52:12
98,1639376592000.0,0.0,2021-12-13 06:23:12,2021-12-12 16:53:12
99,1639376652000.0,0.0,2021-12-13 06:24:12,2021-12-12 16:54:12
100,1639376712000.0,0.0,2021-12-13 06:25:12,2021-12-12 16:55:12
101,1639376772000.0,0.0,2021-12-13 06:26:12,2021-12-12 16:56:12
102,1639376832000.0,0.0,2021-12-13 06:27:12,2021-12-12 16:57:12
103,1639376892000.0,0.0,2021-12-13 06:28:12,2021-12-12 16:58:12
104,1639376952000.0,0.0,2021-12-13 06:29:12,2021-12-12 16:59:12
105,1639377012000.0,0.0,2021-12-13 06:30:12,2021-12-12 17:00:12
106,1639377072000.0,0.0,2021-12-13 06:31:12,2021-12-12 17:01:12
107,1639377132000.0,0.0,2021-12-13 06:32:12,2021-12-12 17:02:12
108,1639377192000.0,0.0,2021-12-13 06:33:12,2021-12-12 17:03:12
109,1639377252000.0,0.0,2021-12-13 06:34:12,2021-12-12 17:04:12
110,1639377312000.0,0.0,2021-12-13 06:35:12,2021-12-12 17:05:12
111,1639377372000.0,0.0,2021-12-13 06:36:12,2021-12-12 17:06:12
112,1639377432000.0,0.0,2021-12-13 06:37:12,2021-12-12 17:07:12
113,1639377492000.0,0.0,2021-12-13 06:38:12,2021-12-12 17:08:12
114,1639377552000.0,0.0,2021-12-13 06:39:12,2021-12-12 17:09:12
115,1639377612000.0,0.0,2021-12-13 06:40:12,2021-12-12 17:10:12
116,1639377672000.0,0.0,2021-12-13 06:41:12,2021-12-12 17:11:12
117,1639377732000.0,0.0,2021-12-13 06:42:12,2021-12-12 17:12:12
118,1639377792000.0,0.0,2021-12-13 06:43:12,2021-12-12 17:13:12
119,1639377852000.0,0.0,2021-12-13 06:44:12,2021-12-12 17:14:12
120,1639377912000.0,0.0,2021-12-13 06:45:12,2021-12-12 17:15:12
